"id_short"	"id"	"family"	"given"	"other_family_names"	"other_given_names"	"birth"	"death"	"parl_period_start"	"parl_period_end"	"party"	"party_ids"	"label"	"gender"	"role_label"	"group_label"
911450	"http://ldf.fi/semparl/people/p911450"	"Impiö"	"Lauri"		"Lauri Johannes"	1929-01-01	2006-01-01	1975-01-13	1987-03-20	"Kok."	"http://ldf.fi/semparl/groups/Q304191"	"Impiö, Lauri (1929-2006)"	"Male"	"edustaja"	
910579	"http://ldf.fi/semparl/people/p910579"	"Inborr"	"Johannes"	"Niss"	"Johan"	1867-01-01	1939-01-01	1909-06-01	1919-03-31	"RKP"	"http://ldf.fi/semparl/groups/Q845537"	"Inborr, Johannes (1867-1939)"	"Male"	"edustaja"	
910579	"http://ldf.fi/semparl/people/p910579"	"Inborr"	"Johannes"	"Niss"	"Johan"	1867-01-01	1939-01-01	1922-09-05	1933-08-31	"RKP"	"http://ldf.fi/semparl/groups/Q845537"	"Inborr, Johannes (1867-1939)"	"Male"	"edustaja"	
910580	"http://ldf.fi/semparl/people/p910580"	"Ingman"	"Albert"		"Albert Konstantin"	1871-01-01	1948-01-01	1907-05-22	1908-07-31	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Ingman, Albert (1871-1948)"	"Male"	"edustaja"	
910581	"http://ldf.fi/semparl/people/p910581"	"Ingman"	"Lauri"		"Lars Johannes"	1868-01-01	1934-01-01	1907-05-22	1919-03-31	"Kok.;Suomalainen puolue"	"http://ldf.fi/semparl/groups/Q304191;http://ldf.fi/semparl/groups/Q1378704"	"Ingman, Lauri (1868-1934)"	"Male"	"edustaja"	
910581	"http://ldf.fi/semparl/people/p910581"	"Ingman"	"Lauri"		"Lars Johannes"	1868-01-01	1934-01-01	1918-11-27	1919-04-17	"Kok.;Suomalainen puolue"	"http://ldf.fi/semparl/groups/Q304191;http://ldf.fi/semparl/groups/Q1378704"	"Ingman, Lauri (1868-1934)"	"Male"	"pääministeri"	"Ingmanin hallitus"
910581	"http://ldf.fi/semparl/people/p910581"	"Ingman"	"Lauri"		"Lars Johannes"	1868-01-01	1934-01-01	1920-03-15	1921-04-09	"Kok.;Suomalainen puolue"	"http://ldf.fi/semparl/groups/Q304191;http://ldf.fi/semparl/groups/Q1378704"	"Ingman, Lauri (1868-1934)"	"Male"	"kirkollis- ja opetusministeri"	"Erichin hallitus"
910581	"http://ldf.fi/semparl/people/p910581"	"Ingman"	"Lauri"		"Lars Johannes"	1868-01-01	1934-01-01	1922-09-05	1929-07-31	"Kok.;Suomalainen puolue"	"http://ldf.fi/semparl/groups/Q304191;http://ldf.fi/semparl/groups/Q1378704"	"Ingman, Lauri (1868-1934)"	"Male"	"edustaja"	
910581	"http://ldf.fi/semparl/people/p910581"	"Ingman"	"Lauri"		"Lars Johannes"	1868-01-01	1934-01-01	1924-05-31	1925-03-31	"Kok.;Suomalainen puolue"	"http://ldf.fi/semparl/groups/Q304191;http://ldf.fi/semparl/groups/Q1378704"	"Ingman, Lauri (1868-1934)"	"Male"	"opetusministeri"	"Ingmanin II hallitus"
910581	"http://ldf.fi/semparl/people/p910581"	"Ingman"	"Lauri"		"Lars Johannes"	1868-01-01	1934-01-01	1925-12-31	1926-12-13	"Kok.;Suomalainen puolue"	"http://ldf.fi/semparl/groups/Q304191;http://ldf.fi/semparl/groups/Q1378704"	"Ingman, Lauri (1868-1934)"	"Male"	"opetusministeri"	"Kallion II hallitus"
910581	"http://ldf.fi/semparl/people/p910581"	"Ingman"	"Lauri"		"Lars Johannes"	1868-01-01	1934-01-01	1928-12-22	1929-08-16	"Kok.;Suomalainen puolue"	"http://ldf.fi/semparl/groups/Q304191;http://ldf.fi/semparl/groups/Q1378704"	"Ingman, Lauri (1868-1934)"	"Male"	"opetusministeri"	"Mantereen hallitus"
910582	"http://ldf.fi/semparl/people/p910582"	"Inkilä"	"Arvo"	"Mannelin"	"Arvo Verner Oskar"	1881-01-01	1965-01-01	1933-09-01	1939-08-31	"Kansallinen Edistyspuolue"	"http://ldf.fi/semparl/groups/Q1191102"	"Inkilä, Arvo (1881-1965)"	"Male"	"edustaja"	
910583	"http://ldf.fi/semparl/people/p910583"	"Inkinen"	"Aapo"		"Abraham"	1898-01-01	1960-01-01	1939-09-01	1948-07-21	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Inkinen, Aapo (1898-1960)"	"Male"	"edustaja"	
910042	"http://ldf.fi/semparl/people/p910042"	"Innala"	"Aune"		"Aune Inkeri"	1906-01-01	1999-01-01	1951-07-21	1962-02-19	"Kok."	"http://ldf.fi/semparl/groups/Q304191"	"Innala, Aune (1906-1999)"	"Female"	"edustaja"	
910584	"http://ldf.fi/semparl/people/p910584"	"Isaksson"	"August"		"J. Aug.; Jakob August"	1886-01-01	1929-01-01	1924-05-01	1929-07-31			"Isaksson, August (1886-1929)"	"Male"	"edustaja"	
910585	"http://ldf.fi/semparl/people/p910585"	"Isaksson"	"William"		"K.W.; Karl William"	1866-01-01	1924-01-01	1914-02-02	1917-10-31	"RKP"	"http://ldf.fi/semparl/groups/Q845537"	"Isaksson, William (1866-1924)"	"Male"	"edustaja"	
145	"http://ldf.fi/semparl/people/p145"	"Isohookana-Asunmaa"	"Tytti"		"Tytti Maria"	1947-01-01		1983-03-26	2003-03-18	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Isohookana-Asunmaa, Tytti (1947-)"	"Female"	"edustaja"	
145	"http://ldf.fi/semparl/people/p145"	"Isohookana-Asunmaa"	"Tytti"		"Tytti Maria"	1947-01-01		1991-04-26	1995-04-12	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Isohookana-Asunmaa, Tytti (1947-)"	"Female"	"ministeri opetusministeriössä"	"Ahon hallitus"
910586	"http://ldf.fi/semparl/people/p910586"	"Isomursu"	"Antti"		"Antti Arvo"	1924-01-01	1991-01-01	1970-03-23	1972-01-21	"SMP"	"http://ldf.fi/semparl/groups/Q1854411"	"Isomursu, Antti (1924-1991)"	"Male"	"edustaja"	
910587	"http://ldf.fi/semparl/people/p910587"	"Itkonen"	"Rieti"		"Fredrik Wilhelm"	1889-01-01	1951-01-01	1919-04-01	1929-07-31	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Itkonen, Rieti (1889-1951)"	"Male"	"edustaja"	
910587	"http://ldf.fi/semparl/people/p910587"	"Itkonen"	"Rieti"		"Fredrik Wilhelm"	1889-01-01	1951-01-01	1926-12-13	1927-04-12	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Itkonen, Rieti (1889-1951)"	"Male"	"sisäasiainministeri"	"Tannerin hallitus"
910043	"http://ldf.fi/semparl/people/p910043"	"Itälä"	"Jaakko"			1933-01-01	2017-01-01	1970-07-15	1971-10-28	"Vapaamielisten Liitto"	"http://ldf.fi/semparl/groups/Q914375"	"Itälä, Jaakko (1933-2017)"	"Male"	"opetusministeri"	"Karjalaisen II hallitus"
910043	"http://ldf.fi/semparl/people/p910043"	"Itälä"	"Jaakko"			1933-01-01	2017-01-01	1978-03-02	1979-05-25	"Vapaamielisten Liitto"	"http://ldf.fi/semparl/groups/Q914375"	"Itälä, Jaakko (1933-2017)"	"Male"	"opetusministeri"	"Sorsan II hallitus"
910043	"http://ldf.fi/semparl/people/p910043"	"Itälä"	"Jaakko"			1933-01-01	2017-01-01	1979-03-24	1983-03-25	"Vapaamielisten Liitto"	"http://ldf.fi/semparl/groups/Q914375"	"Itälä, Jaakko (1933-2017)"	"Male"	"edustaja"	
457	"http://ldf.fi/semparl/people/p457"	"Itälä"	"Ville"		"Ville Heimo Antero"	1959-01-01		1995-03-24	2007-03-20	"Kok."	"http://ldf.fi/semparl/groups/Q304191"	"Itälä, Ville (1959-)"	"Male"	"edustaja"	
457	"http://ldf.fi/semparl/people/p457"	"Itälä"	"Ville"		"Ville Heimo Antero"	1959-01-01		2000-09-01	2003-04-16	"Kok."	"http://ldf.fi/semparl/groups/Q304191"	"Itälä, Ville (1959-)"	"Male"	"sisäasiainministeri"	"Lipposen II hallitus"
457	"http://ldf.fi/semparl/people/p457"	"Itälä"	"Ville"		"Ville Heimo Antero"	1959-01-01		2001-08-31	2003-04-16	"Kok."	"http://ldf.fi/semparl/groups/Q304191"	"Itälä, Ville (1959-)"	"Male"	"pääministerin sijainen"	"Lipposen II hallitus"
"Q16299344"	"http://ldf.fi/semparl/people/Q16299344"	"Ivars"	"Klas"			1937-01-01						"Klas Ivars (1937-)"	"Male"		
910588	"http://ldf.fi/semparl/people/p910588"	"Jaakkola"	"Einari"	"Juurus"	"Johan Einar; Juho Einari"	1900-01-01	1992-01-01	1954-03-29	1966-04-04	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Jaakkola, Einari (1900-1992)"	"Male"	"edustaja"	
910588	"http://ldf.fi/semparl/people/p910588"	"Jaakkola"	"Einari"	"Juurus"	"Johan Einar; Juho Einari"	1900-01-01	1992-01-01	1959-01-13	1961-07-13	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Jaakkola, Einari (1900-1992)"	"Male"	"maatalousministeri"	"Sukselaisen II hallitus"
147	"http://ldf.fi/semparl/people/p147"	"Jaakonsaari"	"Liisa"		"Liisa Anneli"	1945-01-01		1979-03-24	2011-04-19	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Jaakonsaari, Liisa (1945-)"	"Female"	"edustaja"	
147	"http://ldf.fi/semparl/people/p147"	"Jaakonsaari"	"Liisa"		"Liisa Anneli"	1945-01-01		1995-04-13	1999-04-14	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Jaakonsaari, Liisa (1945-)"	"Female"	"työministeri"	"Lipposen hallitus"
910589	"http://ldf.fi/semparl/people/p910589"	"Jaatinen"	"Matti"		"Matti Risto Väinö"	1928-01-01	2005-01-01	1970-03-23	1984-02-12	"Kok."	"http://ldf.fi/semparl/groups/Q304191"	"Jaatinen, Matti (1928-2005)"	"Male"	"edustaja"	
910590	"http://ldf.fi/semparl/people/p910590"	"Jacobsson"	"Otto"		"Otto Jonas"	1886-01-01	1937-01-01	1924-05-01	1934-12-31	"RKP"	"http://ldf.fi/semparl/groups/Q845537"	"Jacobsson, Otto (1886-1937)"	"Male"	"edustaja"	
"Q4356897"	"http://ldf.fi/semparl/people/Q4356897"	"Jalander"	"Bruno"		"Bruno Fredrik"	1872-08-28	1966-12-14	1920-03-15	1921-04-09			"Bruno Jalander (1872-1966)"	"Male"	"sotaministeri"	"Erichin hallitus"
"Q4356897"	"http://ldf.fi/semparl/people/Q4356897"	"Jalander"	"Bruno"		"Bruno Fredrik"	1872-08-28	1966-12-14	1921-09-03	1922-06-02			"Bruno Jalander (1872-1966)"	"Male"	"sotaministeri"	"Vennolan II hallitus"
"Q4356897"	"http://ldf.fi/semparl/people/Q4356897"	"Jalander"	"Bruno"		"Bruno Fredrik"	1872-08-28	1966-12-14	1922-06-02	1922-11-14			"Bruno Jalander (1872-1966)"	"Male"	"puolustusministeri"	"Cajanderin hallitus"
"Q4356897"	"http://ldf.fi/semparl/people/Q4356897"	"Jalander"	"Bruno"		"Bruno Fredrik"	1872-08-28	1966-12-14	1922-11-14	1923-06-22			"Bruno Jalander (1872-1966)"	"Male"	"puolustusministeri"	"Kallion hallitus"
910591	"http://ldf.fi/semparl/people/p910591"	"Jalas"	"Rakel"	"Hallamaa; Häyrén"		1892-01-01	1955-01-01	1948-07-22	1951-07-20			"Jalas, Rakel (1892-1955)"	"Female"	"edustaja"	
910592	"http://ldf.fi/semparl/people/p910592"	"Jalava"	"Oskari"	"Varpenniittu; Alm"	"Juha Oskar"	1876-01-01	1950-01-01	1907-05-22	1910-02-28	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Jalava, Oskari (1876-1950)"	"Male"	"edustaja"	
910592	"http://ldf.fi/semparl/people/p910592"	"Jalava"	"Oskari"	"Varpenniittu; Alm"	"Juha Oskar"	1876-01-01	1950-01-01	1911-02-01	1918-05-16	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Jalava, Oskari (1876-1950)"	"Male"	"edustaja"	
910593	"http://ldf.fi/semparl/people/p910593"	"Jalkanen"	"Kustaa"			1862-01-01	1921-01-01	1911-02-01	1914-02-01			"Jalkanen, Kustaa (1862-1921)"	"Male"	"edustaja"	
1124	"http://ldf.fi/semparl/people/p1124"	"Jalonen"	"Ari"		"Ari Kristian"	1974-01-01		2011-04-20	2019-04-16	"PS"	"http://ldf.fi/semparl/groups/Q634277"	"Jalonen, Ari (1974-)"	"Male"	"edustaja"	
910594	"http://ldf.fi/semparl/people/p910594"	"Jalonen"	"Heikki"		"Heikki Herman"	1865-01-01	1932-01-01	1911-02-01	1918-05-16	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Jalonen, Heikki (1865-1932)"	"Male"	"edustaja"	
910595	"http://ldf.fi/semparl/people/p910595"	"Janhonen"	"Toivo"		"Toivo Aapeli"	1886-01-01	1939-01-01	1924-05-01	1939-11-03	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Janhonen, Toivo (1886-1939)"	"Male"	"edustaja"	
910595	"http://ldf.fi/semparl/people/p910595"	"Janhonen"	"Toivo"		"Toivo Aapeli"	1886-01-01	1939-01-01	1936-10-07	1937-03-12	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Janhonen, Toivo (1886-1939)"	"Male"	"sosiaaliministeri"	"Kallion IV hallitus"
"Q11881577"	"http://ldf.fi/semparl/people/Q11881577"	"Janhunen"	"Matti"			1902-11-22	1963-12-09	1945-04-17	1946-03-26	"SKDL"	"http://ldf.fi/semparl/groups/Q585735"	"Matti Janhunen (1902-1963)"	"Male"	"ministeri sosiaaliministeriössä"	"Paasikiven III hallitus"
"Q11881577"	"http://ldf.fi/semparl/people/Q11881577"	"Janhunen"	"Matti"			1902-11-22	1963-12-09	1946-03-26	1948-07-29	"SKDL"	"http://ldf.fi/semparl/groups/Q585735"	"Matti Janhunen (1902-1963)"	"Male"	"sosiaaliministeri"	"Pekkalan hallitus"
148	"http://ldf.fi/semparl/people/p148"	"Jansson"	"Gunnar"		"Frey Gunnar Erkki"	1944-01-01		1983-03-26	2003-03-18	"Ahvenanmaan liberaalit"	"http://ldf.fi/semparl/groups/Q923843"	"Jansson, Gunnar (1944-)"	"Male"	"edustaja"	
"Q5482128"	"http://ldf.fi/semparl/people/Q5482128"	"Jansson"	"Jan-Magnus"			1922-01-24	2003-11-29	1973-01-01	1974-09-30	"RKP"	"http://ldf.fi/semparl/groups/Q845537"	"Jan-Magnus Jansson (1922-2003)"	"Male"	"kauppa- ja teollisuusministeri"	"Sorsan hallitus"
780	"http://ldf.fi/semparl/people/p780"	"Jansson"	"Roger"		"Roger Karl Helge"	1943-01-01		2003-03-19	2007-03-20	"Ahvenanmaan maltilliset"	"http://ldf.fi/semparl/groups/Q2113965"	"Jansson, Roger (1943-)"	"Male"	"edustaja"	
910596	"http://ldf.fi/semparl/people/p910596"	"Jartti"	"Heikki"		"Heikki Valentin"	1919-01-01	1995-01-01	1975-09-27	1979-03-23	"Kok."	"http://ldf.fi/semparl/groups/Q304191"	"Jartti, Heikki (1919-1995)"	"Male"	"edustaja"	
1335	"http://ldf.fi/semparl/people/p1335"	"Jarva"	"Marisanna"		"Anu Marisanna Kristiina"	1981-01-01		2015-04-22	2019-04-16	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Jarva, Marisanna (1981-)"	"Female"	"edustaja"	
910597	"http://ldf.fi/semparl/people/p910597"	"Jaskari"	"Aaro"		"Aaron"	1880-01-01	1925-01-01	1922-09-05	1925-07-28	"Kansallinen Edistyspuolue"	"http://ldf.fi/semparl/groups/Q1191102"	"Jaskari, Aaro (1880-1925)"	"Male"	"edustaja"	
972	"http://ldf.fi/semparl/people/p972"	"Jaskari"	"Harri"		"Harri Matti"	1964-01-01		2007-03-21	2019-04-16	"Kok."	"http://ldf.fi/semparl/groups/Q304191"	"Jaskari, Harri (1964-)"	"Male"	"edustaja"	
910598	"http://ldf.fi/semparl/people/p910598"	"Jaskari"	"Mikko"	"Korkeamäki"		1866-01-01	1936-01-01	1914-02-02	1917-04-03	"Suomalainen puolue"	"http://ldf.fi/semparl/groups/Q1378704"	"Jaskari, Mikko (1866-1936)"	"Male"	"edustaja"	
910598	"http://ldf.fi/semparl/people/p910598"	"Jaskari"	"Mikko"	"Korkeamäki"		1866-01-01	1936-01-01	1920-03-18	1927-09-01	"Suomalainen puolue"	"http://ldf.fi/semparl/groups/Q1378704"	"Jaskari, Mikko (1866-1936)"	"Male"	"edustaja"	
910599	"http://ldf.fi/semparl/people/p910599"	"Jatkola"	"Emil"		"E.J; Emil Julius"	1879-01-01	1948-01-01	1930-10-21	1933-11-10	"Kansallinen Edistyspuolue"	"http://ldf.fi/semparl/groups/Q1191102"	"Jatkola, Emil (1879-1948)"	"Male"	"edustaja"	
910599	"http://ldf.fi/semparl/people/p910599"	"Jatkola"	"Emil"		"E.J; Emil Julius"	1879-01-01	1948-01-01	1936-03-06	1936-10-07	"Kansallinen Edistyspuolue"	"http://ldf.fi/semparl/groups/Q1191102"	"Jatkola, Emil (1879-1948)"	"Male"	"oikeusministeri"	"Kivimäen hallitus"
910600	"http://ldf.fi/semparl/people/p910600"	"Jeppson"	"Oskar"		"Karl Oskar"	1878-01-01	1931-01-01	1922-09-05	1924-04-30	"RKP"	"http://ldf.fi/semparl/groups/Q845537"	"Jeppson, Oskar (1878-1931)"	"Male"	"edustaja"	
910601	"http://ldf.fi/semparl/people/p910601"	"Jern"	"Levi"		"Johan Levi"	1893-01-01	1973-01-01	1922-09-05	1954-03-28	"RKP"	"http://ldf.fi/semparl/groups/Q845537"	"Jern, Levi (1893-1973)"	"Male"	"edustaja"	
149	"http://ldf.fi/semparl/people/p149"	"Joenpalo"	"Ilkka"		"Ilkka Eero Olavi"	1945-01-01		1987-03-21	1991-03-21	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Joenpalo, Ilkka (1945-)"	"Male"	"edustaja"	
149	"http://ldf.fi/semparl/people/p149"	"Joenpalo"	"Ilkka"		"Ilkka Eero Olavi"	1945-01-01		1995-03-24	1997-09-14	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Joenpalo, Ilkka (1945-)"	"Male"	"edustaja"	
910602	"http://ldf.fi/semparl/people/p910602"	"Johansson"	"Georg"		"Georg Wiktor; Georg W."	1877-01-01	1918-01-01	1908-08-01	1909-05-31	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Johansson, Georg (1877-1918)"	"Male"	"edustaja"	
910602	"http://ldf.fi/semparl/people/p910602"	"Johansson"	"Georg"		"Georg Wiktor; Georg W."	1877-01-01	1918-01-01	1917-04-04	1918-05-09	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Johansson, Georg (1877-1918)"	"Male"	"edustaja"	
910603	"http://ldf.fi/semparl/people/p910603"	"Johansson"	"Hugo"		"Hugo Valdemar"	1900-01-01	1983-01-01	1939-09-01	1945-04-05	"RKP"	"http://ldf.fi/semparl/groups/Q845537"	"Johansson, Hugo (1900-1983)"	"Male"	"edustaja"	
910604	"http://ldf.fi/semparl/people/p910604"	"Johansson"	"Oscar"		"Oscar O.W.; Oskar Wilhelm"	1882-01-01	1947-01-01	1907-05-22	1908-07-31	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Johansson, Oscar (1882-1947)"	"Male"	"edustaja"	
910605	"http://ldf.fi/semparl/people/p910605"	"Jokela"	"Edvard"	"Astrén"	"Edv. N.; Edvard Nikolai"	1889-01-01	1929-01-01	1924-05-01	1927-09-01			"Jokela, Edvard (1889-1929)"	"Male"	"edustaja"	
341	"http://ldf.fi/semparl/people/p341"	"Jokela"	"Mikko"		"Mikko Eljas Eenokki"	1928-01-01	2007-01-01	1972-01-08	1987-03-20	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Jokela, Mikko (1928-2007)"	"Male"	"edustaja"	
341	"http://ldf.fi/semparl/people/p341"	"Jokela"	"Mikko"		"Mikko Eljas Eenokki"	1928-01-01	2007-01-01	1982-02-19	1983-05-05	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Jokela, Mikko (1928-2007)"	"Male"	"ministeri valtioneuvoston kansliassa"	"Sorsan III hallitus"
910606	"http://ldf.fi/semparl/people/p910606"	"Jokinen"	"Aila"		"Aila Irmeli"	1933-01-01	2012-01-01	1979-03-24	1987-03-20	"Kok."	"http://ldf.fi/semparl/groups/Q304191"	"Jokinen, Aila (1933-2012)"	"Female"	"edustaja"	
910607	"http://ldf.fi/semparl/people/p910607"	"Jokinen"	"Alma"	"Malander"	"Alma Eufrosyne"	1882-01-01	1939-01-01	1908-08-01	1917-04-03	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Jokinen, Alma (1882-1939)"	"Female"	"edustaja"	
910607	"http://ldf.fi/semparl/people/p910607"	"Jokinen"	"Alma"	"Malander"	"Alma Eufrosyne"	1882-01-01	1939-01-01	1917-04-04	1918-09-25	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Jokinen, Alma (1882-1939)"	"Female"	"edustaja"	
151	"http://ldf.fi/semparl/people/p151"	"Jokinen"	"Anna-Liisa"			1923-01-01	2018-01-01	1970-03-23	1991-03-21	"SKDL"	"http://ldf.fi/semparl/groups/Q585735"	"Jokinen, Anna-Liisa (1923-2018)"	"Female"	"edustaja"	
910608	"http://ldf.fi/semparl/people/p910608"	"Jokinen"	"Emil"		"Juho Emil"	1890-01-01	1960-01-01	1927-09-02	1939-08-31	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Jokinen, Emil (1890-1960)"	"Male"	"edustaja"	
910608	"http://ldf.fi/semparl/people/p910608"	"Jokinen"	"Emil"		"Juho Emil"	1890-01-01	1960-01-01	1944-06-13	1945-04-05	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Jokinen, Emil (1890-1960)"	"Male"	"edustaja"	
910609	"http://ldf.fi/semparl/people/p910609"	"Jokinen"	"Kalle"		"Kalle Nikolai"	1900-01-01	1965-01-01	1936-09-01	1958-07-21	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Jokinen, Kalle (1900-1965)"	"Male"	"edustaja"	
1056	"http://ldf.fi/semparl/people/p1056"	"Jokinen"	"Kalle"		"Kalle Johannes"	1961-01-01		2009-09-09		"Kok."	"http://ldf.fi/semparl/groups/Q304191"	"Jokinen, Kalle (1961-)"	"Male"	"edustaja"	
910044	"http://ldf.fi/semparl/people/p910044"	"Jokinen"	"Pekka"		"Antti Pekka"	1934-01-01		1972-01-22	1983-03-25	"Kok."	"http://ldf.fi/semparl/groups/Q304191"	"Jokinen, Pekka (1934-)"	"Male"	"edustaja"	
910610	"http://ldf.fi/semparl/people/p910610"	"Jokinen"	"Väinö"			1879-01-01	1920-01-01	1908-08-01	1918-05-16	"SKP;SDP"	"http://ldf.fi/semparl/groups/Q1341419;http://ldf.fi/semparl/groups/Q499029"	"Jokinen, Väinö (1879-1920)"	"Male"	"edustaja"	
152	"http://ldf.fi/semparl/people/p152"	"Jokiniemi"	"Esko"		"Esko Juhani"	1943-01-01		1987-03-21	1995-03-23	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Jokiniemi, Esko (1943-)"	"Male"	"edustaja"	
910611	"http://ldf.fi/semparl/people/p910611"	"Jokiniemi"	"Toivo"		"Toivo Matias Gottfrid"	1918-01-01	1984-01-01	1975-09-27	1979-03-23	"SKDL"	"http://ldf.fi/semparl/groups/Q585735"	"Jokiniemi, Toivo (1918-1984)"	"Male"	"edustaja"	
910612	"http://ldf.fi/semparl/people/p910612"	"Jokisalo"	"Olga"	"Koskinen"	"Olga Karoliina"	1879-01-01	1916-01-01	1908-08-01	1909-05-31	"SDP"	"http://ldf.fi/semparl/groups/Q499029"	"Jokisalo, Olga (1879-1916)"	"Female"	"edustaja"	
"Q6109574"	"http://ldf.fi/semparl/people/Q6109574"	"Jonkka"	"Jaakko"		"Jaakko Ilari"	1953-02-12						"Jaakko Jonkka (1953-)"	"Male"		
910613	"http://ldf.fi/semparl/people/p910613"	"Joukahainen"	"Vilkku"	"Seppä"	"Vilhelm"	1879-01-01	1929-01-01	1917-11-01	1924-04-30	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Joukahainen, Vilkku (1879-1929)"	"Male"	"edustaja"	
910613	"http://ldf.fi/semparl/people/p910613"	"Joukahainen"	"Vilkku"	"Seppä"	"Vilhelm"	1879-01-01	1929-01-01	1920-03-15	1921-04-09	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Joukahainen, Vilkku (1879-1929)"	"Male"	"sosiaaliministeri"	"Erichin hallitus"
910613	"http://ldf.fi/semparl/people/p910613"	"Joukahainen"	"Vilkku"	"Seppä"	"Vilhelm"	1879-01-01	1929-01-01	1921-04-09	1922-06-02	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Joukahainen, Vilkku (1879-1929)"	"Male"	"sosiaaliministeri"	"Vennolan II hallitus"
910613	"http://ldf.fi/semparl/people/p910613"	"Joukahainen"	"Vilkku"	"Seppä"	"Vilhelm"	1879-01-01	1929-01-01	1922-11-14	1924-01-18	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Joukahainen, Vilkku (1879-1929)"	"Male"	"sisäasiainministeri"	"Kallion hallitus"
910613	"http://ldf.fi/semparl/people/p910613"	"Joukahainen"	"Vilkku"	"Seppä"	"Vilhelm"	1879-01-01	1929-01-01	1925-03-31	1925-12-31	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Joukahainen, Vilkku (1879-1929)"	"Male"	"sosiaaliministeri"	"Tulenheimon hallitus"
910614	"http://ldf.fi/semparl/people/p910614"	"Joukanen"	"Kalle"		"Kalle Gaabriel"	1892-01-01	1970-01-01	1930-10-21	1932-04-28	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Joukanen, Kalle (1892-1970)"	"Male"	"edustaja"	
910614	"http://ldf.fi/semparl/people/p910614"	"Joukanen"	"Kalle"		"Kalle Gaabriel"	1892-01-01	1970-01-01	1936-09-01	1945-04-05	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Joukanen, Kalle (1892-1970)"	"Male"	"edustaja"	
910614	"http://ldf.fi/semparl/people/p910614"	"Joukanen"	"Kalle"		"Kalle Gaabriel"	1892-01-01	1970-01-01	1948-07-22	1954-03-28	"Kesk."	"http://ldf.fi/semparl/groups/Q506591"	"Joukanen, Kalle (1892-1970)"	"Male"	"edustaja"	
154	"http://ldf.fi/semparl/people/p154"	"Jouppila"	"Riitta"		"Riitta Maire Kaarina"	1940-01-01		1983-03-26	1995-03-23	"Kok."	"http://ldf.fi/semparl/groups/Q304191"	"Jouppila, Riitta (1940-)"	"Female"	"edustaja"	
910615	"http://ldf.fi/semparl/people/p910615"	"Joutsenlahti"	"Anssi"		"Taito Anssi Ilmari"	1943-01-01		1979-03-24	1987-03-20	"PS"	"http://ldf.fi/semparl/groups/Q634277"	"Joutsenlahti, Anssi (1943-)"	"Male"	"edustaja"	
910615	"http://ldf.fi/semparl/people/p910615"	"Joutsenlahti"	"Anssi"		"Taito Anssi Ilmari"	1943-01-01		2011-04-20	2015-04-21	"PS"	"http://ldf.fi/semparl/groups/Q634277"	"Joutsenlahti, Anssi (1943-)"	"Male"	"edustaja"	
312	"http://ldf.fi/semparl/people/p312"	"Joutsensaari"	"Gunnar"		"Kaarlo Gunnar Johannes"	1927-01-01	1991-01-01	1989-10-01	1991-03-21	"SMP"	"http://ldf.fi/semparl/groups/Q1854411"	"Joutsensaari, Gunnar (1927-1991)"	"Male"	"edustaja"	
