id__short	id	family	given	other_family_names	other_given_names	label	gender	birth	death	role_label	group_label	group_id	group_class	parl_period_start	parl_period_end	party	party_ids
963	http://ldf.fi/semparl/people/p963	Kyllönen	Merja		Merja Sinikka	Kyllönen, Merja (1977-)	Female	1977-01-01		liikenneministeri	Kataisen hallitus	http://ldf.fi/semparl/groups/Katainen	http://ldf.fi/schema/semparl/Government	2011-06-22	2014-04-03	Vas.	http://ldf.fi/semparl/groups/Q385927
963	http://ldf.fi/semparl/people/p963	Kyllönen	Merja		Merja Sinikka	Kyllönen, Merja (1977-)	Female	1977-01-01		jäsen	Vasemmistoliiton eduskuntaryhmä (2019-2023)	http://ldf.fi/semparl/groups/g2141476782925408989	http://ldf.fi/semparl/groups/pg10	2019-04-17	2019-04-23	Vas.	http://ldf.fi/semparl/groups/Q385927
963	http://ldf.fi/semparl/people/p963	Kyllönen	Merja		Merja Sinikka	Kyllönen, Merja (1977-)	Female	1977-01-01		jäsen	Vasemmistoliiton eduskuntaryhmä (2019-2023)	http://ldf.fi/semparl/groups/g2141476782925408989	http://ldf.fi/semparl/groups/pg10	2019-07-03		Vas.	http://ldf.fi/semparl/groups/Q385927
910847	http://ldf.fi/semparl/people/p910847	Kylänpää	Kustaa			Kylänpää, Kustaa (1881-1961)	Male	1881-01-01	1961-12-31	jäsen	Kansallisen kokoomuksen eduskuntaryhmä (1922-1924)	http://ldf.fi/semparl/groups/g2061627727604745301	http://ldf.fi/semparl/groups/pg2	1922-09-05	1924-04-30	Kok.	http://ldf.fi/semparl/groups/Q304191
910847	http://ldf.fi/semparl/people/p910847	Kylänpää	Kustaa			Kylänpää, Kustaa (1881-1961)	Male	1881-01-01	1961-12-31	jäsen	Kansallisen kokoomuksen eduskuntaryhmä (1924-1927)	http://ldf.fi/semparl/groups/g2468163815853173264	http://ldf.fi/semparl/groups/pg2	1925-10-20	1929-07-31	Kok.	http://ldf.fi/semparl/groups/Q304191
910847	http://ldf.fi/semparl/people/p910847	Kylänpää	Kustaa			Kylänpää, Kustaa (1881-1961)	Male	1881-01-01	1961-12-31	jäsen	Kansallisen kokoomuksen eduskuntaryhmä (1939-1945)	http://ldf.fi/semparl/groups/g1768692398004584951	http://ldf.fi/semparl/groups/pg2	1936-09-01	1945-04-05	Kok.	http://ldf.fi/semparl/groups/Q304191
1144	http://ldf.fi/semparl/people/p1144	Kymäläinen	Suna		Suna Ellen	Kymäläinen, Suna (1976-)	Female	1976-01-01		jäsen	Sosialidemokraattinen eduskuntaryhmä (2015-2019)	http://ldf.fi/semparl/groups/g3367533099705406466	http://ldf.fi/semparl/groups/pg1	2011-04-20		SDP	http://ldf.fi/semparl/groups/Q499029
1144	http://ldf.fi/semparl/people/p1144	Kymäläinen	Suna		Suna Ellen	Kymäläinen, Suna (1976-)	Female	1976-01-01		2. varapuheenjohtaja	Sosialidemokraattinen eduskuntaryhmä (2019-2023)	http://ldf.fi/semparl/groups/g2777354125881104573	http://ldf.fi/semparl/groups/pg1	2017-02-01	2019-06-18	SDP	http://ldf.fi/semparl/groups/Q499029
1144	http://ldf.fi/semparl/people/p1144	Kymäläinen	Suna		Suna Ellen	Kymäläinen, Suna (1976-)	Female	1976-01-01		jäsen	Sosialidemokraattinen eduskuntaryhmä (2019-2023)	http://ldf.fi/semparl/groups/g2777354125881104573	http://ldf.fi/semparl/groups/pg1	2017-02-01	2019-06-18	SDP	http://ldf.fi/semparl/groups/Q499029
910848	http://ldf.fi/semparl/people/p910848	Kyttä	Harras		Harras Vilhelm Johannes	Kyttä, Harras (1912-1985)	Male	1912-01-01	1985-12-31	jäsen	Suomen kansanpuolue (eduskuntaryhmä) (1951-1954)	http://ldf.fi/semparl/groups/g1833887964741915025	http://ldf.fi/semparl/groups/pg28	1951-07-21	1964-09-14	KP	http://ldf.fi/semparl/groups/Q1628434
910848	http://ldf.fi/semparl/people/p910848	Kyttä	Harras		Harras Vilhelm Johannes	Kyttä, Harras (1912-1985)	Male	1912-01-01	1985-12-31	sisäasiainministeri	Sukselaisen hallitus	http://ldf.fi/semparl/groups/Sukselainen	http://ldf.fi/schema/semparl/Government	1957-05-27	1957-09-02	KP	http://ldf.fi/semparl/groups/Q1628434
910848	http://ldf.fi/semparl/people/p910848	Kyttä	Harras		Harras Vilhelm Johannes	Kyttä, Harras (1912-1985)	Male	1912-01-01	1985-12-31	sisäasiainministeri	Kuuskosken hallitus	http://ldf.fi/semparl/groups/Kuuskoski	http://ldf.fi/schema/semparl/Government	1958-04-26	1958-08-28	KP	http://ldf.fi/semparl/groups/Q1628434
910849	http://ldf.fi/semparl/people/p910849	Kytömaa	Ensio		Ensio Kullervo	Kytömaa, Ensio (1902-1970)	Male	1902-01-01	1970-12-31	jäsen	Kansallinen edistyspuolue (eduskuntaryhmä) (1945-1948)	http://ldf.fi/semparl/groups/g1869799081802106766	http://ldf.fi/semparl/groups/pg12	1945-04-06	1948-07-21	Kansallinen Edistyspuolue	http://ldf.fi/semparl/groups/Q1191102
577	http://ldf.fi/semparl/people/p577	Kähkönen	Lauri		Lauri Risto Kalevi	Kähkönen, Lauri (1947-2016)	Male	1947-01-01	2016-12-31	jäsen	Sosialidemokraattinen eduskuntaryhmä (1999-2003)	http://ldf.fi/semparl/groups/g1605904101946104253	http://ldf.fi/semparl/groups/pg1	1999-03-24	2011-04-19	SDP	http://ldf.fi/semparl/groups/Q499029
577	http://ldf.fi/semparl/people/p577	Kähkönen	Lauri		Lauri Risto Kalevi	Kähkönen, Lauri (1947-2016)	Male	1947-01-01	2016-12-31	jäsen	Sosialidemokraattinen eduskuntaryhmä (2007-2011)	http://ldf.fi/semparl/groups/g2847420413144374868	http://ldf.fi/semparl/groups/pg1	2010-02-02	2011-04-19	SDP	http://ldf.fi/semparl/groups/Q499029
910850	http://ldf.fi/semparl/people/p910850	Kähönen	Urho			Kähönen, Urho (1910-1984)	Male	1910-01-01	1984-12-31	jäsen	Maalaisliiton eduskuntaryhmä (1951-1954)	http://ldf.fi/semparl/groups/g9452036437824762669	http://ldf.fi/semparl/groups/pg4	1951-07-21	1965-01-31	Kesk.	http://ldf.fi/semparl/groups/Q506591
910850	http://ldf.fi/semparl/people/p910850	Kähönen	Urho			Kähönen, Urho (1910-1984)	Male	1910-01-01	1984-12-31	maatalousministeri	Fagerholmin III hallitus	http://ldf.fi/semparl/groups/Fagerholm_III	http://ldf.fi/schema/semparl/Government	1958-11-14	1959-01-12	Kesk.	http://ldf.fi/semparl/groups/Q506591
910850	http://ldf.fi/semparl/people/p910850	Kähönen	Urho			Kähönen, Urho (1910-1984)	Male	1910-01-01	1984-12-31	jäsen	Keskustan eduskuntaryhmä (1962-1966)	http://ldf.fi/semparl/groups/g1458477163362626593	http://ldf.fi/semparl/groups/pg3	1965-02-01	1966-04-04	Kesk.	http://ldf.fi/semparl/groups/Q506591
910851	http://ldf.fi/semparl/people/p910851	Käkelä	Elias			Käkelä, Elias (1883-1918)	Male	1883-01-01	1918-12-31	jäsen	Sosialidemokraattinen eduskuntaryhmä (1914-1917)	http://ldf.fi/semparl/groups/g9341768230823957190	http://ldf.fi/semparl/groups/pg1	1914-02-02	1917-04-03	SDP	http://ldf.fi/semparl/groups/Q499029
910852	http://ldf.fi/semparl/people/p910852	Käkelä	Valto		Valde Edvard	Käkelä, Valto (1908-1977)	Male	1908-01-01	1977-12-31	jäsen	Sosialidemokraattinen eduskuntaryhmä (1948-1951)	http://ldf.fi/semparl/groups/g1462591807718435258	http://ldf.fi/semparl/groups/pg1	1945-04-06	1972-01-21	SDP	http://ldf.fi/semparl/groups/Q499029
910852	http://ldf.fi/semparl/people/p910852	Käkelä	Valto		Valde Edvard	Käkelä, Valto (1908-1977)	Male	1908-01-01	1977-12-31	sisäasiainministeri	Kekkosen V hallitus	http://ldf.fi/semparl/groups/Kekkonen_V	http://ldf.fi/schema/semparl/Government	1955-09-30	1956-03-02	SDP	http://ldf.fi/semparl/groups/Q499029
910852	http://ldf.fi/semparl/people/p910852	Käkelä	Valto		Valde Edvard	Käkelä, Valto (1908-1977)	Male	1908-01-01	1977-12-31	ministeri valtiovarainministeriössä	Karjalaisen II hallitus	http://ldf.fi/semparl/groups/Karjalainen_II	http://ldf.fi/schema/semparl/Government	1970-07-15	1971-10-28	SDP	http://ldf.fi/semparl/groups/Q499029
910853	http://ldf.fi/semparl/people/p910853	Käkikoski	Hilda	Sjöström	Hilda Maria	Käkikoski, Hilda (1864-1912)	Female	1864-01-01	1912-12-31	jäsen	Suomalainen puolue (eduskuntaryhmä) (1910-1911)	http://ldf.fi/semparl/groups/g3010345049173904999	http://ldf.fi/semparl/groups/pg8	1907-05-22	1911-01-31	Suomalainen puolue	http://ldf.fi/semparl/groups/Q1378704
910855	http://ldf.fi/semparl/people/p910855	Kämäräinen	Kalle		Kalle Fredrik	Kämäräinen, Kalle (1892-1964)	Male	1892-01-01	1964-12-31	jäsen	Maalaisliiton eduskuntaryhmä (1933-1936)	http://ldf.fi/semparl/groups/g1792473192019055034	http://ldf.fi/semparl/groups/pg4	1930-10-21	1945-04-05	Kesk.	http://ldf.fi/semparl/groups/Q506591
910855	http://ldf.fi/semparl/people/p910855	Kämäräinen	Kalle		Kalle Fredrik	Kämäräinen, Kalle (1892-1964)	Male	1892-01-01	1964-12-31	jäsen	Maalaisliiton eduskuntaryhmä (1954-1958)	http://ldf.fi/semparl/groups/g1957024610767634807	http://ldf.fi/semparl/groups/pg4	1954-03-29	1962-02-19	Kesk.	http://ldf.fi/semparl/groups/Q506591
910072	http://ldf.fi/semparl/people/p910072	Kämäräinen	Olavi			Kämäräinen, Olavi (1922-2014)	Male	1922-01-01	2014-12-31	jäsen	Suomen kansan demokraattisen liiton eduskuntaryhmä (1962-1966)	http://ldf.fi/semparl/groups/g6241532560593078641	http://ldf.fi/semparl/groups/pg6	1962-02-20	1966-04-04	SKDL	http://ldf.fi/semparl/groups/Q585735
910854	http://ldf.fi/semparl/people/p910854	Kämäräinen	Ville		Heikki Ville; V.H.; Vilho Heikki	Kämäräinen, Ville (1887-1959)	Male	1887-01-01	1959-12-31	jäsen	Sosialidemokraattinen eduskuntaryhmä (1939-1945)	http://ldf.fi/semparl/groups/g4130553420450622495	http://ldf.fi/semparl/groups/pg1	1939-09-01	1945-04-05	SDP	http://ldf.fi/semparl/groups/Q499029
910856	http://ldf.fi/semparl/people/p910856	Käpy	Aleksi	Alander	Alfred Aleksi	Käpy, Aleksi (1871-1933)	Male	1871-01-01	1933-12-31	jäsen	Suomalainen puolue (eduskuntaryhmä) (1908-1909)	http://ldf.fi/semparl/groups/g2057895086308844780	http://ldf.fi/semparl/groups/pg8	1907-05-22	1909-10-05	Suomalainen puolue	http://ldf.fi/semparl/groups/Q1378704
200	http://ldf.fi/semparl/people/p200	Kärhä	Lea		Lea Kyllikki	Kärhä, Lea (1939-)	Female	1939-01-01		jäsen	Kansallisen kokoomuksen eduskuntaryhmä (1983-1987)	http://ldf.fi/semparl/groups/g2743577269608747064	http://ldf.fi/semparl/groups/pg2	1983-03-26	1991-03-21	Kok.	http://ldf.fi/semparl/groups/Q304191
910857	http://ldf.fi/semparl/people/p910857	Kärki	Frans		Frans Johannes	Kärki, Frans (1884-1965)	Male	1884-01-01	1965-12-31	jäsen	Maalaisliiton eduskuntaryhmä (1919-1922)	http://ldf.fi/semparl/groups/g2366032012449624751	http://ldf.fi/semparl/groups/pg4	1919-04-01	1927-09-01	Kesk.	http://ldf.fi/semparl/groups/Q506591
578	http://ldf.fi/semparl/people/p578	Kärkkäinen	Kari		Kari Juhani	Kärkkäinen, Kari (1970-)	Male	1970-01-01		jäsen	Kristillisen liiton eduskuntaryhmä (1999-2003)	http://ldf.fi/semparl/groups/g1428343610814034684	http://ldf.fi/semparl/groups/pg16	1999-03-24	2001-05-30	KD	http://ldf.fi/semparl/groups/Q1138982
578	http://ldf.fi/semparl/people/p578	Kärkkäinen	Kari		Kari Juhani	Kärkkäinen, Kari (1970-)	Male	1970-01-01		jäsen	Kristillisdemokraattinen eduskuntaryhmä (2003-2007)	http://ldf.fi/semparl/groups/g2900125318297471452	http://ldf.fi/semparl/groups/pg22	2001-05-31	2011-04-19	KD	http://ldf.fi/semparl/groups/Q1138982
578	http://ldf.fi/semparl/people/p578	Kärkkäinen	Kari		Kari Juhani	Kärkkäinen, Kari (1970-)	Male	1970-01-01		1. varapuheenjohtaja	Kristillisdemokraattinen eduskuntaryhmä (2003-2007)	http://ldf.fi/semparl/groups/g2900125318297471452	http://ldf.fi/semparl/groups/pg22	2003-03-20	2005-11-16	KD	http://ldf.fi/semparl/groups/Q1138982
1145	http://ldf.fi/semparl/people/p1145	Kärnä	Jukka		Jukka Ensio	Kärnä, Jukka (1955-)	Male	1955-01-01		jäsen	Sosialidemokraattinen eduskuntaryhmä (2011-2015)	http://ldf.fi/semparl/groups/g2449185785840254561	http://ldf.fi/semparl/groups/pg1	2011-04-20	2015-04-21	SDP	http://ldf.fi/semparl/groups/Q499029
1348	http://ldf.fi/semparl/people/p1348	Kärnä	Mikko			Kärnä, Mikko (1980-)	Male	1980-01-01		jäsen	Keskustan eduskuntaryhmä (2015-2019)	http://ldf.fi/semparl/groups/g3152040749812589813	http://ldf.fi/semparl/groups/pg3	2015-04-30	2018-06-11	Kesk.	http://ldf.fi/semparl/groups/Q506591
1348	http://ldf.fi/semparl/people/p1348	Kärnä	Mikko			Kärnä, Mikko (1980-)	Male	1980-01-01		jäsen	Keskustan eduskuntaryhmä (2019-2023)	http://ldf.fi/semparl/groups/g7496626067104636339	http://ldf.fi/semparl/groups/pg3	2019-04-17		Kesk.	http://ldf.fi/semparl/groups/Q506591
910858	http://ldf.fi/semparl/people/p910858	Kärnä	Pietari		Pekka	Kärnä, Pietari (1859-1930)	Male	1859-01-01	1930-12-31	jäsen	Suomalainen puolue (eduskuntaryhmä) (1911-1914)	http://ldf.fi/semparl/groups/g1045375744445149899	http://ldf.fi/semparl/groups/pg8	1911-02-01	1914-02-01	Suomalainen puolue	http://ldf.fi/semparl/groups/Q1378704
910859	http://ldf.fi/semparl/people/p910859	Kääriäinen	Heikki			Kääriäinen, Heikki (1872-1947)	Male	1872-01-01	1947-12-31	jäsen	Sosialidemokraattinen eduskuntaryhmä (1910-1911)	http://ldf.fi/semparl/groups/g6653732686142515918	http://ldf.fi/semparl/groups/pg1	1910-03-01	1917-04-03	SDP	http://ldf.fi/semparl/groups/Q499029
910859	http://ldf.fi/semparl/people/p910859	Kääriäinen	Heikki			Kääriäinen, Heikki (1872-1947)	Male	1872-01-01	1947-12-31	jäsen	Sosialidemokraattinen eduskuntaryhmä (1919-1922)	http://ldf.fi/semparl/groups/g3291458256787695324	http://ldf.fi/semparl/groups/pg1	1919-04-01	1922-09-04	SDP	http://ldf.fi/semparl/groups/Q499029
910859	http://ldf.fi/semparl/people/p910859	Kääriäinen	Heikki			Kääriäinen, Heikki (1872-1947)	Male	1872-01-01	1947-12-31	jäsen	Sosialidemokraattinen eduskuntaryhmä (1936-1939)	http://ldf.fi/semparl/groups/g4144186614790269843	http://ldf.fi/semparl/groups/pg1	1933-09-01	1945-04-05	SDP	http://ldf.fi/semparl/groups/Q499029
202	http://ldf.fi/semparl/people/p202	Kääriäinen	Seppo		Seppo Arimo	Kääriäinen, Seppo (1948-)	Male	1948-01-01		jäsen	Keskustan eduskuntaryhmä (1995-1999)	http://ldf.fi/semparl/groups/g3365631145997570343	http://ldf.fi/semparl/groups/pg3	1987-03-21	2019-04-16	Kesk.	http://ldf.fi/semparl/groups/Q506591
202	http://ldf.fi/semparl/people/p202	Kääriäinen	Seppo		Seppo Arimo	Kääriäinen, Seppo (1948-)	Male	1948-01-01		puheenjohtaja	Keskustan eduskuntaryhmä (1991-1995)	http://ldf.fi/semparl/groups/g1099023693517125185	http://ldf.fi/semparl/groups/pg3	1991-05-07	1993-08-12	Kesk.	http://ldf.fi/semparl/groups/Q506591
202	http://ldf.fi/semparl/people/p202	Kääriäinen	Seppo		Seppo Arimo	Kääriäinen, Seppo (1948-)	Male	1948-01-01		ministeri ulkoasiainministeriössä	Ahon hallitus	http://ldf.fi/semparl/groups/Aho	http://ldf.fi/schema/semparl/Government	1993-08-01	1995-04-12	Kesk.	http://ldf.fi/semparl/groups/Q506591
202	http://ldf.fi/semparl/people/p202	Kääriäinen	Seppo		Seppo Arimo	Kääriäinen, Seppo (1948-)	Male	1948-01-01		kauppa- ja teollisuusministeri	Ahon hallitus	http://ldf.fi/semparl/groups/Aho	http://ldf.fi/schema/semparl/Government	1993-08-01	1995-04-12	Kesk.	http://ldf.fi/semparl/groups/Q506591
202	http://ldf.fi/semparl/people/p202	Kääriäinen	Seppo		Seppo Arimo	Kääriäinen, Seppo (1948-)	Male	1948-01-01		ensimmäinen varapuhemies	Puhemiehistö (2003-2007)	http://ldf.fi/semparl/groups/g2837581268831649282	http://ldf.fi/semparl/groups/committees/pmt01	2003-04-23	2003-06-24		
202	http://ldf.fi/semparl/people/p202	Kääriäinen	Seppo		Seppo Arimo	Kääriäinen, Seppo (1948-)	Male	1948-01-01		puolustusministeri	Vanhasen hallitus	http://ldf.fi/semparl/groups/Vanhanen	http://ldf.fi/schema/semparl/Government	2003-06-24	2007-04-18	Kesk.	http://ldf.fi/semparl/groups/Q506591
202	http://ldf.fi/semparl/people/p202	Kääriäinen	Seppo		Seppo Arimo	Kääriäinen, Seppo (1948-)	Male	1948-01-01		ensimmäinen varapuhemies	Puhemiehistö (2007-2011)	http://ldf.fi/semparl/groups/g7726865081036137597	http://ldf.fi/semparl/groups/committees/pmt01	2007-04-24	2011-04-19		
910860	http://ldf.fi/semparl/people/p910860	Kölli	Martti		Martti O.; Martti Oskari	Kölli, Martti (1910-1985)	Male	1910-01-01	1985-12-31	jäsen	Kansallisen kokoomuksen eduskuntaryhmä (1951-1954)	http://ldf.fi/semparl/groups/g2770644896683251065	http://ldf.fi/semparl/groups/pg2	1945-04-06	1954-03-28	Kok.	http://ldf.fi/semparl/groups/Q304191
421	http://ldf.fi/semparl/people/p421	Könkkölä	Kalle		Kalle Kustaa Topias	Könkkölä, Kalle (1950-2018)	Male	1950-01-01	2018-12-31	jäsen	Vihreä eduskuntaryhmä (1983-1987)	http://ldf.fi/semparl/groups/g2894010908571418381	http://ldf.fi/semparl/groups/pg9	1983-03-26	1987-03-20	Vihr.	http://ldf.fi/semparl/groups/Q196695
421	http://ldf.fi/semparl/people/p421	Könkkölä	Kalle		Kalle Kustaa Topias	Könkkölä, Kalle (1950-2018)	Male	1950-01-01	2018-12-31	pj	Vihreä eduskuntaryhmä (1983-1987)	http://ldf.fi/semparl/groups/g2894010908571418381	http://ldf.fi/semparl/groups/pg9	1985-01-01	1986-12-31	Vihr.	http://ldf.fi/semparl/groups/Q196695
1446	http://ldf.fi/semparl/people/p1446	Könttä	Joonas		Joonas Kasperi	Könttä, Joonas (1989-)	Male	1989-01-01		jäsen	Keskustan eduskuntaryhmä (2019-2023)	http://ldf.fi/semparl/groups/g7496626067104636339	http://ldf.fi/semparl/groups/pg3	2019-04-17		Kesk.	http://ldf.fi/semparl/groups/Q506591
910861	http://ldf.fi/semparl/people/p910861	Laakkonen	Adam			Laakkonen, Adam (1883-1926)	Male	1883-01-01	1926-12-31	jäsen	Sosialidemokraattinen eduskuntaryhmä (1917-1917)	http://ldf.fi/semparl/groups/g2733262273187379035	http://ldf.fi/semparl/groups/pg1	1914-02-02	1918-05-16	SDP	http://ldf.fi/semparl/groups/Q499029
391	http://ldf.fi/semparl/people/p391	Laakkonen	Pirkko		Pirkko Anneli	Laakkonen, Pirkko (1947-)	Female	1947-01-01		vpj	Kristillisen liiton eduskuntaryhmä (1987-1991)	http://ldf.fi/semparl/groups/g3643655636508688796	http://ldf.fi/semparl/groups/pg16	1991-01-01	1994-12-31	KD	http://ldf.fi/semparl/groups/Q1138982
391	http://ldf.fi/semparl/people/p391	Laakkonen	Pirkko		Pirkko Anneli	Laakkonen, Pirkko (1947-)	Female	1947-01-01		jäsen	Kristillisen liiton eduskuntaryhmä (1991-1995)	http://ldf.fi/semparl/groups/g9651517078802765164	http://ldf.fi/semparl/groups/pg16	1991-03-22	1995-03-23	KD	http://ldf.fi/semparl/groups/Q1138982
407	http://ldf.fi/semparl/people/p407	Laakso	Jaakko		Jaakko Tapani	Laakso, Jaakko (1948-)	Male	1948-01-01		jäsen	Vasemmistoliiton eduskuntaryhmä (1999-2003)	http://ldf.fi/semparl/groups/g7757565450845813735	http://ldf.fi/semparl/groups/pg10	1991-03-22	2011-04-19	Vas.	http://ldf.fi/semparl/groups/Q385927
910862	http://ldf.fi/semparl/people/p910862	Laakso	Juho	Forsell	Johan Erik	Laakso, Juho (1854-1915)	Male	1854-01-01	1915-12-31	jäsen	Sosialidemokraattinen eduskuntaryhmä (1907-1908)	http://ldf.fi/semparl/groups/g5779453502752129599	http://ldf.fi/semparl/groups/pg1	1907-05-22	1908-07-31	SDP	http://ldf.fi/semparl/groups/Q499029
1426	http://ldf.fi/semparl/people/p1426	Laakso	Sheikki		Kristian Sheikki	Laakso, Sheikki (1968-)	Male	1968-01-01		jäsen	Perussuomalaisten eduskuntaryhmä (2019-2023)	http://ldf.fi/semparl/groups/g7873877565824713386	http://ldf.fi/semparl/groups/pg7	2019-04-17		PS	http://ldf.fi/semparl/groups/Q634277
910073	http://ldf.fi/semparl/people/p910073	Laaksonen	Mikko		Mikko Olavi	Laaksonen, Mikko (1927-2006)	Male	1927-01-01	2006-12-31	jäsen	Sosialidemokraattinen eduskuntaryhmä (1970-1972)	http://ldf.fi/semparl/groups/g5033327388552591243	http://ldf.fi/semparl/groups/pg1	1966-04-05	1971-09-30	SDP	http://ldf.fi/semparl/groups/Q499029
910073	http://ldf.fi/semparl/people/p910073	Laaksonen	Mikko		Mikko Olavi	Laaksonen, Mikko (1927-2006)	Male	1927-01-01	2006-12-31	toinen sisäasiainministeri	Karjalaisen II hallitus	http://ldf.fi/semparl/groups/Karjalainen_II	http://ldf.fi/schema/semparl/Government	1971-01-01	1971-12-31	SDP	http://ldf.fi/semparl/groups/Q499029
910073	http://ldf.fi/semparl/people/p910073	Laaksonen	Mikko		Mikko Olavi	Laaksonen, Mikko (1927-2006)	Male	1927-01-01	2006-12-31	oikeusministeri	Karjalaisen II hallitus	http://ldf.fi/semparl/groups/Karjalainen_II	http://ldf.fi/schema/semparl/Government	1971-01-01	1971-12-31	SDP	http://ldf.fi/semparl/groups/Q499029
146	http://ldf.fi/semparl/people/p146	Laaksonen	Timo		Timo Kalevi	Laaksonen, Timo (1945-2008)	Male	1945-01-01	2008-12-31	jäsen	SKDL:n eduskuntaryhmä, ryhmätoimikunta (1991-1995)	http://ldf.fi/semparl/groups/g2172668247945938789	http://ldf.fi/semparl/groups/pg35	1983-01-01	1991-12-31	SKDL	http://ldf.fi/semparl/groups/Q585735
146	http://ldf.fi/semparl/people/p146	Laaksonen	Timo		Timo Kalevi	Laaksonen, Timo (1945-2008)	Male	1945-01-01	2008-12-31	jäsen	Suomen kansan demokraattisen liiton eduskuntaryhmä (1983-1987)	http://ldf.fi/semparl/groups/g3057237396928088440	http://ldf.fi/semparl/groups/pg6	1983-03-26	1990-12-31	SKDL	http://ldf.fi/semparl/groups/Q585735
146	http://ldf.fi/semparl/people/p146	Laaksonen	Timo		Timo Kalevi	Laaksonen, Timo (1945-2008)	Male	1945-01-01	2008-12-31	jäsen	Vasemmistoliiton eduskuntaryhmä (1991-1995)	http://ldf.fi/semparl/groups/g3292348868406713683	http://ldf.fi/semparl/groups/pg10	1991-01-01	1999-03-23	Vas.	http://ldf.fi/semparl/groups/Q385927
146	http://ldf.fi/semparl/people/p146	Laaksonen	Timo		Timo Kalevi	Laaksonen, Timo (1945-2008)	Male	1945-01-01	2008-12-31	tilintarkastaja	SKDL:n eduskuntaryhmä, ryhmätoimikunta (aika ei tiedossa)	http://ldf.fi/semparl/groups/g3127993716881828655	http://ldf.fi/semparl/groups/pg35			SKDL	http://ldf.fi/semparl/groups/Q585735
910074	http://ldf.fi/semparl/people/p910074	Laatio	Gunnar	Lindfors	Kaino Gunnar	Laatio, Gunnar (1915-2010)	Male	1915-01-01	2010-12-31	jäsen	Kansallisen kokoomuksen eduskuntaryhmä (1970-1972)	http://ldf.fi/semparl/groups/g1697531733950517573	http://ldf.fi/semparl/groups/pg2	1970-03-23	1975-09-26	Kok.	http://ldf.fi/semparl/groups/Q304191
910863	http://ldf.fi/semparl/people/p910863	Lagerlöf	Arthur		Johan Arthur	Lagerlöf, Arthur (1860-1930)	Male	1860-01-01	1930-12-31	jäsen	Suomalainen puolue (eduskuntaryhmä) (1909-1910)	http://ldf.fi/semparl/groups/g6236751117587038664	http://ldf.fi/semparl/groups/pg8	1907-05-22	1911-01-31	Suomalainen puolue	http://ldf.fi/semparl/groups/Q1378704
910863	http://ldf.fi/semparl/people/p910863	Lagerlöf	Arthur		Johan Arthur	Lagerlöf, Arthur (1860-1930)	Male	1860-01-01	1930-12-31	jäsen	Suomalainen puolue (eduskuntaryhmä) (1917-1919)	http://ldf.fi/semparl/groups/g2244634301163406847	http://ldf.fi/semparl/groups/pg8	1917-11-01	1918-12-08	Suomalainen puolue	http://ldf.fi/semparl/groups/Q1378704
